,X,Y,id,display,roll,pitch,heading,timestamp,year,url,uri
239,139035.56667,482707.41320600006,1278827,TMX7316010203-000530_pano_0000_001125,-0.7391461044864641,0.5537520724775911,232.324980527592,2018-01-02T10:26:43Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001125/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001125/
240,139039.668331,482710.416252,1278828,TMX7316010203-000530_pano_0000_001126,-0.636448925673094,0.00612033646189281,232.37756075846298,2018-01-02T10:26:43Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001126/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001126/
241,139043.721231,482713.36888900003,1278829,TMX7316010203-000530_pano_0000_001127,-0.8159560892241949,0.388108817291985,232.372015292878,2018-01-02T10:26:44Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001127/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001127/
242,139047.761553,482716.313963,1278830,TMX7316010203-000530_pano_0000_001128,-0.8976588843323009,0.371017404852959,232.425010676486,2018-01-02T10:26:44Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001128/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001128/
243,139051.86271800002,482719.304442,1278831,TMX7316010203-000530_pano_0000_001129,-0.801064567108774,0.339771543572705,232.499525231038,2018-01-02T10:26:44Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001129/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001129/
244,139055.946344,482722.27241700003,1278832,TMX7316010203-000530_pano_0000_001130,-0.697116742335411,0.4454179160678,232.597478749071,2018-01-02T10:26:45Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001130/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001130/
245,139059.988159,482725.196457,1278833,TMX7316010203-000530_pano_0000_001131,-0.5637052130768361,0.542874842068497,232.880394437171,2018-01-02T10:26:45Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001131/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001131/
246,139064.052499,482728.094766,1278834,TMX7316010203-000530_pano_0000_001132,-0.39326884591652,0.518643872145559,233.46500501065498,2018-01-02T10:26:45Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001132/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001132/
247,139068.203872,482730.97599799995,1278835,TMX7316010203-000530_pano_0000_001133,-0.30246647485777,0.621954759382547,234.28702091694697,2018-01-02T10:26:45Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001133/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001133/
248,139072.36859600001,482733.756468,1278836,TMX7316010203-000530_pano_0000_001134,-0.275275119888411,0.7206461375287301,235.516095042887,2018-01-02T10:26:46Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001134/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001134/
249,139076.62619,482736.45505,1278837,TMX7316010203-000530_pano_0000_001135,-0.338159464219957,0.45806497982747996,236.754387067329,2018-01-02T10:26:46Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001135/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001135/
250,139080.950448,482739.06448999996,1278838,TMX7316010203-000530_pano_0000_001136,-0.270255195180155,0.819176041651716,238.14265858698502,2018-01-02T10:26:46Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001136/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001136/
251,139085.327457,482741.54973599996,1278839,TMX7316010203-000530_pano_0000_001137,0.170071011938911,1.02449817505717,240.262182638523,2018-01-02T10:26:47Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001137/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001137/
252,139089.807864,482743.831649,1278840,TMX7316010203-000530_pano_0000_001138,0.370402227433625,0.6898778935760529,243.078770365901,2018-01-02T10:26:47Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001138/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001138/
253,139094.379622,482745.853391,1278841,TMX7316010203-000530_pano_0000_001139,0.198439358005629,0.672930266350089,246.087856678777,2018-01-02T10:26:48Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001139/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001139/
254,139099.1032,482747.63759899995,1278842,TMX7316010203-000530_pano_0000_001140,0.11327583614199101,0.842922329583225,249.555506384455,2018-01-02T10:26:48Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001140/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001140/
255,139103.917565,482749.10650299996,1278843,TMX7316010203-000530_pano_0000_001141,-0.13328655460001898,1.065219546637,253.286888664679,2018-01-02T10:26:48Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001141/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001141/
256,139108.809606,482750.252628,1278844,TMX7316010203-000530_pano_0000_001142,-0.452517184123576,1.12617494846362,256.97254692853403,2018-01-02T10:26:49Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001142/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001142/
257,139113.761514,482751.080171,1278845,TMX7316010203-000530_pano_0000_001143,-0.6565415910624499,1.07836775509047,260.744924103749,2018-01-02T10:26:49Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001143/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001143/
258,139118.747354,482751.57746099995,1278846,TMX7316010203-000530_pano_0000_001144,-0.6211753287237161,1.13167214731212,264.772558331437,2018-01-02T10:26:49Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001144/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001144/
259,139123.71521300002,482751.711883,1278847,TMX7316010203-000530_pano_0000_001145,-0.574929049972205,1.23273423689779,268.993636016544,2018-01-02T10:26:50Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001145/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001145/
260,139128.692977,482751.479192,1278848,TMX7316010203-000530_pano_0000_001146,-0.353386896672796,1.21314815877666,273.345280367767,2018-01-02T10:26:50Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001146/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001146/
261,139133.650119,482750.855516,1278849,TMX7316010203-000530_pano_0000_001147,-0.442768141636034,1.16960892013091,277.732074579892,2018-01-02T10:26:51Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001147/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001147/
262,139138.55785399998,482749.842449,1278850,TMX7316010203-000530_pano_0000_001148,-0.6292472824400072,1.09615976013066,282.165104371707,2018-01-02T10:26:51Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001148/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001148/
263,139143.342791,482748.45908,1278851,TMX7316010203-000530_pano_0000_001149,-0.699822716638682,0.9430979668795509,286.67773208805903,2018-01-02T10:26:51Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001149/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001149/
264,139147.99314,482746.69893,1278852,TMX7316010203-000530_pano_0000_001150,-0.774585597934071,1.08309852452327,291.358514738076,2018-01-02T10:26:52Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001150/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001150/
265,139152.479202,482744.56803699996,1278853,TMX7316010203-000530_pano_0000_001151,-0.728306380797385,1.27922881442855,296.142148374548,2018-01-02T10:26:52Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001151/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001151/
266,139156.79382,482742.041583,1278854,TMX7316010203-000530_pano_0000_001152,-0.818074150687405,0.564982915315763,301.114070722564,2018-01-02T10:26:53Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001152/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001152/
267,139160.889716,482739.149372,1278855,TMX7316010203-000530_pano_0000_001153,-0.737967035911858,0.662610738874374,305.922028939631,2018-01-02T10:26:53Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001153/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001153/
268,139164.724044,482735.94040799997,1278856,TMX7316010203-000530_pano_0000_001154,-0.638129746563739,0.662427886184662,310.657981028152,2018-01-02T10:26:53Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001154/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001154/
269,139168.265585,482732.43431599997,1278857,TMX7316010203-000530_pano_0000_001155,-0.721273246807073,0.48972317745502897,315.31936882852904,2018-01-02T10:26:54Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001155/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001155/
270,139171.505893,482728.664693,1278858,TMX7316010203-000530_pano_0000_001156,-0.8283873430888291,0.463366757823942,319.92197116975103,2018-01-02T10:26:54Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001156/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001156/
271,139174.451199,482724.611608,1278859,TMX7316010203-000530_pano_0000_001157,-1.02460374665519,0.19948730161913603,324.583265124479,2018-01-02T10:26:54Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001157/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001157/
272,139177.066247,482720.340949,1278860,TMX7316010203-000530_pano_0000_001158,-0.824248593123386,0.40581347603509704,329.244100583303,2018-01-02T10:26:55Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001158/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001158/
273,139179.310995,482715.89191899996,1278861,TMX7316010203-000530_pano_0000_001159,-0.889924854830336,0.4320335384400129,333.757045465336,2018-01-02T10:26:55Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001159/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001159/
274,139181.212802,482711.274528,1278862,TMX7316010203-000530_pano_0000_001160,-0.937284079369501,0.521670888581276,338.023557468914,2018-01-02T10:26:56Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001160/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001160/
275,139182.77128800002,482706.51162600005,1278863,TMX7316010203-000530_pano_0000_001161,-1.05436372806897,0.448383934280445,342.26385073272303,2018-01-02T10:26:56Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001161/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001161/
276,139183.971653,482701.651541,1278864,TMX7316010203-000530_pano_0000_001162,-1.1473180576468798,0.20579809537890098,346.509398822926,2018-01-02T10:26:57Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001162/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001162/
277,139184.812798,482696.73511099996,1278865,TMX7316010203-000530_pano_0000_001163,-1.26893092468174,-0.0521293732649011,350.67045088212996,2018-01-02T10:26:57Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001163/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001163/
278,139185.307423,482691.765552,1278866,TMX7316010203-000530_pano_0000_001164,-1.207962820051,0.10047715859592501,354.657826891993,2018-01-02T10:26:57Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001164/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001164/
279,139185.450093,482686.784237,1278867,TMX7316010203-000530_pano_0000_001165,-1.3398049442937499,-0.0455636563261003,358.59575012353895,2018-01-02T10:26:58Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001165/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001165/
280,139185.247219,482681.76912799996,1278868,TMX7316010203-000530_pano_0000_001166,-1.3474057671394801,-0.123012056986245,2.6170037451374797,2018-01-02T10:26:58Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001166/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001166/
281,139184.687569,482676.82766099996,1278869,TMX7316010203-000530_pano_0000_001167,-1.33479063261487,-0.250990642806,6.91683251746178,2018-01-02T10:26:59Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001167/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001167/
282,139183.753083,482671.931225,1278870,TMX7316010203-000530_pano_0000_001168,-1.24324100847293,-0.094522884595831,11.3179457678094,2018-01-02T10:26:59Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001168/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001168/
283,139182.44107,482667.133558,1278871,TMX7316010203-000530_pano_0000_001169,-0.8947178634974329,-0.22214927285207997,16.092480413533,2018-01-02T10:26:59Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001169/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001169/
284,139180.70271500002,482662.478843,1278872,TMX7316010203-000530_pano_0000_001170,-1.03489234611799,-0.19195625172723998,21.1765979573742,2018-01-02T10:27:00Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001170/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001170/
285,139178.59525699998,482657.964201,1278873,TMX7316010203-000530_pano_0000_001171,-1.1620862223710902,-0.273280846808589,25.119706650482303,2018-01-02T10:27:00Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001171/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001171/
286,139176.18628599998,482653.583457,1278874,TMX7316010203-000530_pano_0000_001172,-1.06066713600694,-0.13460237697022,28.9159639843173,2018-01-02T10:27:01Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001172/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001172/
287,139173.49813599998,482649.38086800004,1278875,TMX7316010203-000530_pano_0000_001173,-0.9381683583385692,-0.28679196367553805,32.6401227211862,2018-01-02T10:27:01Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001173/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001173/
288,139170.553114,482645.363808,1278876,TMX7316010203-000530_pano_0000_001174,-0.947340800249391,-0.331802154865319,36.1188801498332,2018-01-02T10:27:02Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001174/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001174/
289,139167.37351600002,482641.5015,1278877,TMX7316010203-000530_pano_0000_001175,-0.944023921772056,-0.38398381636130197,39.1315511051691,2018-01-02T10:27:02Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001175/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001175/
290,139164.0,482637.777008,1278878,TMX7316010203-000530_pano_0000_001176,-1.1160472855211898,-0.45008237007663204,41.379578320301206,2018-01-02T10:27:03Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001176/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001176/
291,139160.55848900002,482634.17534899997,1278879,TMX7316010203-000530_pano_0000_001177,-0.973648371942427,-0.589294836632449,42.5315592440206,2018-01-02T10:27:03Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001177/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001177/
292,139157.05951700002,482630.64448500006,1278880,TMX7316010203-000530_pano_0000_001178,-1.00606085862333,-0.448117958094105,43.6503300741311,2018-01-02T10:27:04Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001178/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001178/
293,139153.477449,482627.17461000005,1278881,TMX7316010203-000530_pano_0000_001179,-0.7632552096585259,-0.582041309867185,44.9939499142307,2018-01-02T10:27:04Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001179/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001179/
294,139149.82795,482623.813289,1278882,TMX7316010203-000530_pano_0000_001180,-0.5614459892709119,-0.541174935947714,46.40102538784429,2018-01-02T10:27:05Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001180/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001180/
295,139146.090575,482620.537057,1278883,TMX7316010203-000530_pano_0000_001181,-0.442086076916208,-0.555307032708901,47.73181866304979,2018-01-02T10:27:05Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001181/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001181/
296,139142.301208,482617.34528199997,1278884,TMX7316010203-000530_pano_0000_001182,-0.49246760325441596,-0.47989904536712696,48.62484521604961,2018-01-02T10:27:06Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001182/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001182/
297,139138.465433,482614.207495,1278885,TMX7316010203-000530_pano_0000_001183,-0.528574873238595,-0.529765984477369,49.317135044858205,2018-01-02T10:27:06Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001183/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001183/
298,139134.605828,482611.106553,1278886,TMX7316010203-000530_pano_0000_001184,-0.375734710335547,-0.533992404166431,49.833897163417596,2018-01-02T10:27:07Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001184/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001184/
299,139130.737678,482608.051784,1278887,TMX7316010203-000530_pano_0000_001185,-0.387408694115426,-0.435109189314238,50.255415351549,2018-01-02T10:27:07Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001185/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001185/
300,139126.83908,482605.02916599996,1278888,TMX7316010203-000530_pano_0000_001186,-0.9045634341621199,-0.9275650014612041,50.3251015301365,2018-01-02T10:27:08Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001186/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001186/
301,139123.05721199999,482601.94567700004,1278889,TMX7316010203-000530_pano_0000_001187,-1.21160220046892,-1.28840995772361,46.700343062135104,2018-01-02T10:27:09Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001187/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001187/
302,139119.946669,482598.247846,1278890,TMX7316010203-000530_pano_0000_001188,-0.7981685211904749,-1.43478606154356,29.891998422587104,2018-01-02T10:27:10Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001188/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001188/
303,139119.198709,482593.6021,1278891,TMX7316010203-000530_pano_0000_001189,0.12261599646694198,-1.37576916678032,348.80921536673895,2018-01-02T10:27:11Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001189/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001189/
304,139122.453263,482590.08510100003,1278892,TMX7316010203-000530_pano_0000_001190,-0.273134249403663,0.291148633630397,292.79428472061,2018-01-02T10:27:12Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001190/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001190/
305,139127.640003,482590.26400200004,1278893,TMX7316010203-000530_pano_0000_001191,-1.40657580809831,0.31863136974966905,251.52184767718398,2018-01-02T10:27:14Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001191/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001191/
306,139132.271148,482592.834673,1278894,TMX7316010203-000530_pano_0000_001192,-0.873198812983433,-0.8149201930500309,235.000133421749,2018-01-02T10:27:14Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001192/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001192/
307,139136.539386,482595.937099,1278895,TMX7316010203-000530_pano_0000_001193,-1.09140070905611,-1.49817031012171,230.09555432611302,2018-01-02T10:27:15Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001193/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001193/
308,139140.551326,482599.26884399995,1278896,TMX7316010203-000530_pano_0000_001194,-1.00309304151791,-1.42960620487223,228.14549260629698,2018-01-02T10:27:16Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001194/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001194/
309,139144.499385,482602.60898599995,1278897,TMX7316010203-000530_pano_0000_001195,-0.8372693809456291,-1.8237499664114698,228.432382739496,2018-01-02T10:27:16Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001195/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001195/
310,139148.467435,482605.89560600003,1278898,TMX7316010203-000530_pano_0000_001196,-0.8494445234890721,-1.51624923592908,228.90466265626802,2018-01-02T10:27:17Z,2018,https://data.amsterdam.nl/panorama/2018/01/02/TMX7316010203-000530/pano_0000_001196/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2018/TMX7316010203-000530_pano_0000_001196/
